words@est1996f	@est1996f	249.56	249.65	/
words@est1996f	@est1996f	249.65	249.74	а
words@est1996f	@est1996f	249.74	250.23	просто
words@est1996f	@est1996f	250.23	250.54	вот
words@est1996f	@est1996f	250.54	250.86	свои
words@est1996f	@est1996f	250.86	251.42	желания
words@est1996f	@est1996f	251.42	251.54	/
words@est1996f	@est1996f	251.54	251.66	да
words@est1996f	@est1996f	251.66	251.78	//
words@est1996f	@est1996f	251.999	252.57	олимпиада
words@est1996f	@est1996f	252.57	252.74	в
words@est1996f	@est1996f	252.74	253.68	Пхёнчхане
words@est1996f	@est1996f	253.68	253.9	/
words@est1996f	@est1996f	253.9	254.55	она
words@est1996f	@est1996f	254.55	255.2	спокойнее
words@est1996f	@est1996f	255.2	255.85	прошла
words@est1996f	@est1996f	255.85	256.135	/
words@est1996f	@est1996f	256.135	256.42	потому
words@est1996f	@est1996f	256.42	256.78	что
words@est1996f	@est1996f	256.78	256.959	я
words@est1996f	@est1996f	256.959	257.139	/
words@est1996f	@est1996f	257.284	257.46	в
words@est1996f	@est1996f	257.46	257.91	принципе
words@est1996f	@est1996f	257.91	258.505	понимала
words@est1996f	@est1996f	258.505	258.622	/
words@est1996f	@est1996f	258.622	258.74	что
words@est1996f	@est1996f	258.74	258.9	я
words@est1996f	@est1996f	258.9	259.045	не
words@est1996f	@est1996f	259.045	259.19	/
words@est1996f	@est1996f	259.19	259.37	не
words@est1996f	@est1996f	259.37	259.58	то
words@est1996f	@est1996f	259.58	259.81	что
words@est1996f	@est1996f	259.81	260.06	не
words@est1996f	@est1996f	260.06	260.67	третья
words@est1996f	@est1996f	260.67	260.835	/
words@est1996f	@est1996f	260.835	261.0	но
words@est1996f	@est1996f	261.0	261.29	там
words@est1996f	@est1996f	261.29	261.75	было
words@est1996f	@est1996f	261.75	262.24	много
words@est1996f	@est1996f	262.24	263.21	конкуренток
words@est1996f	@est1996f	263.21	263.4	на
words@est1996f	@est1996f	263.4	264.18	третье
words@est1996f	@est1996f	264.18	265.08	место
words@est1996f	@est1996f	265.08	265.194	//
words@est1996f	@est1996f	265.194	265.308	и
words@est1996f	@est1996f	265.308	265.424	/
words@est1996f	@est1996f	265.669	266.11	почему-то
words@est1996f	@est1996f	266.11	266.28	я
words@est1996f	@est1996f	266.28	266.58	уже
words@est1996f	@est1996f	266.58	266.847	там
words@est1996f	@est1996f	266.847	267.01	с
words@est1996f	@est1996f	267.01	267.285	начала
words@est1996f	@est1996f	267.285	267.76	сезона
words@est1996f	@est1996f	267.76	267.84	/
words@est1996f	@est1996f	267.84	267.92	у
words@est1996f	@est1996f	267.92	268.272	меня
words@est1996f	@est1996f	268.272	268.479	были
words@est1996f	@est1996f	268.479	268.686	мысли
words@est1996f	@est1996f	268.686	268.893	/
words@est1996f	@est1996f	268.893	269.1	что
words@est1996f	@est1996f	269.1	269.31	скорее
words@est1996f	@est1996f	269.31	269.55	всего
words@est1996f	@est1996f	269.55	269.69	я
words@est1996f	@est1996f	269.69	269.9	не
words@est1996f	@est1996f	269.9	270.11	поеду
words@est1996f	@est1996f	270.11	270.32	//
words@est1996f	@est1996f	270.589	270.82	но
words@est1996f	@est1996f	270.82	271.07	это
words@est1996f	@est1996f	271.07	271.29	ни
words@est1996f	@est1996f	271.29	271.42	в
words@est1996f	@est1996f	271.42	271.79	коем
words@est1996f	@est1996f	271.79	272.129	случае
words@est1996f	@est1996f	272.129	272.468	нельзя
words@est1996f	@est1996f	272.468	272.97	делать
words@est1996f	@est1996f	272.97	273.1	/
words@est1996f	@est1996f	273.1	273.23	а
words@est1996f	@est1996f	273.23	273.36	у
words@est1996f	@est1996f	273.36	273.71	меня
words@est1996f	@est1996f	273.71	274.21	почему-то
words@est1996f	@est1996f	274.21	274.42	вот
words@est1996f	@est1996f	274.42	274.66	уже
words@est1996f	@est1996f	274.66	275.12	какое-то
words@est1996f	@est1996f	275.12	275.58	ощущение
words@est1996f	@est1996f	275.58	276.04	сложилось
words@est1996f	@est1996f	276.04	276.135	/
words@est1996f	@est1996f	276.135	276.23	что
words@est1996f	@est1996f	276.23	276.86	наверное
words@est1996f	@est1996f	276.86	276.96	я
words@est1996f	@est1996f	276.96	277.11	не
words@est1996f	@est1996f	277.11	277.334	попаду
words@est1996f	@est1996f	277.334	277.559	//
words@est1996f	@est1996f	277.739	277.9	и
words@est1996f	@est1996f	277.9	278.1	я
words@est1996f	@est1996f	278.1	278.4	так
words@est1996f	@est1996f	278.4	278.75	этим
words@est1996f	@est1996f	278.75	279.23	мм
words@est1996f	@est1996f	279.23	279.29	/
words@est1996f	@est1996f	279.29	279.35	с
words@est1996f	@est1996f	279.35	279.74	этими
words@est1996f	@est1996f	279.74	280.64	ощущениями
words@est1996f	@est1996f	280.64	281.14	сезон
words@est1996f	@est1996f	281.14	282.0	спокойненько
words@est1996f	@est1996f	282.0	282.255	прошла
words@est1996f	@est1996f	282.255	282.51	//
words@est1996f	@est1996f	282.929	283.024	и
words@est1996f	@est1996f	283.024	283.12	/
words@est1996f	@est1996f	283.12	283.401	для
words@est1996f	@est1996f	283.401	283.682	меня
words@est1996f	@est1996f	283.682	283.9	не
words@est1996f	@est1996f	283.9	284.283	было
words@est1996f	@est1996f	284.283	284.666	какой-то
words@est1996f	@est1996f	284.666	285.05	новостью
words@est1996f	@est1996f	285.05	285.13	/
words@est1996f	@est1996f	285.13	285.21	что
words@est1996f	@est1996f	285.21	285.34	я
words@est1996f	@est1996f	285.34	285.52	не
words@est1996f	@est1996f	285.52	285.918	поехала
words@est1996f	@est1996f	285.918	286.08	на
words@est1996f	@est1996f	286.08	286.289	олимпиаду
words@est1996f	@est1996f	286.289	286.499	//
words@est1996f	@est1996f	286.549	286.694	почему
words@est1996f	@est1996f	286.694	286.84	/
words@est1996f	@est1996f	286.84	287.45	постолимпийский
words@est1996f	@est1996f	287.45	287.945	сезон
words@est1996f	@est1996f	287.945	288.44	был
words@est1996f	@est1996f	288.44	288.935	такой
words@est1996f	@est1996f	288.935	289.43	хороший
words@est1996f	@est1996f	289.43	289.63	то
words@est1996f	@est1996f	289.63	289.734	/
words@est1996f	@est1996f	289.734	289.838	что
words@est1996f	@est1996f	289.838	289.98	я
words@est1996f	@est1996f	289.98	290.51	свободная
words@est1996f	@est1996f	290.51	291.04	выходила
words@est1996f	@est1996f	291.04	291.095	/
words@est1996f	@est1996f	291.095	291.15	у
words@est1996f	@est1996f	291.15	291.53	меня
words@est1996f	@est1996f	291.53	291.686	на
words@est1996f	@est1996f	291.686	292.05	плечах
words@est1996f	@est1996f	292.05	292.182	не
words@est1996f	@est1996f	292.182	292.52	было
words@est1996f	@est1996f	292.52	293.13	никакого
words@est1996f	@est1996f	293.13	293.44	груза
words@est1996f	@est1996f	293.44	293.586	/
words@est1996f	@est1996f	293.586	293.732	я
words@est1996f	@est1996f	293.732	293.88	каталась
words@est1996f	@est1996f	293.88	293.97	в
words@est1996f	@est1996f	293.97	294.139	кайф
words@est1996f	@est1996f	294.139	294.309	//
words@est1996f	@est1996f	294.644	294.79	и
words@est1996f	@est1996f	294.79	294.95	я
words@est1996f	@est1996f	294.95	295.52	выиграла
words@est1996f	@est1996f	295.52	296.09	чемпионат
words@est1996f	@est1996f	296.09	296.215	мира
words@est1996f	@est1996f	296.215	296.34	/
words@est1996f	@est1996f	296.34	296.51	блин
words@est1996f	@est1996f	296.51	296.68	/
words@est1996f	@est1996f	296.68	297.02	после
words@est1996f	@est1996f	297.02	297.197	этого
words@est1996f	@est1996f	297.197	297.374	//
words@est1996f	@est1996f	297.674	297.88	ну
words@est1996f	@est1996f	297.88	298.09	то
words@est1996f	@est1996f	298.09	298.41	есть
words@est1996f	@est1996f	298.41	298.55	/
words@est1996f	@est1996f	298.55	298.69	это
words@est1996f	@est1996f	298.69	299.419	настолько
words@est1996f	@est1996f	299.419	299.7	это
words@est1996f	@est1996f	299.7	299.94	всё
words@est1996f	@est1996f	299.94	300.48	зависит
words@est1996f	@est1996f	300.48	300.67	от
words@est1996f	@est1996f	300.67	301.14	твоего
words@est1996f	@est1996f	301.14	301.956	мышления
words@est1996f	@est1996f	301.956	302.18	/
words@est1996f	@est1996f	302.18	302.65	сознания
words@est1996f	@est1996f	302.65	302.807	там
words@est1996f	@est1996f	302.807	302.964	/
words@est1996f	@est1996f	303.067	303.8	устойчивости
words@est1996f	@est1996f	303.8	303.886	/
words@est1996f	@est1996f	303.886	303.972	что
words@est1996f	@est1996f	303.972	304.06	/
words@est1996f	@est1996f	304.06	304.56	блин
words@est1996f	@est1996f	304.56	304.67	/
words@est1996f	@est1996f	304.67	304.78	это
words@est1996f	@est1996f	304.78	305.06	одно
words@est1996f	@est1996f	305.06	305.24	из
words@est1996f	@est1996f	305.24	305.59	самых
words@est1996f	@est1996f	305.59	306.047	важных
words@est1996f	@est1996f	306.047	306.43	вообще
words@est1996f	@est1996f	306.43	306.53	в
words@est1996f	@est1996f	306.53	306.93	фигурном
words@est1996f	@est1996f	306.93	307.248	катании
words@est1996f	@est1996f	307.248	307.566	//
words@ag1995m	@ag1995m	0.14	0.32	но
words@ag1995m	@ag1995m	0.32	0.58	при
words@ag1995m	@ag1995m	0.58	0.78	этом
words@ag1995m	@ag1995m	0.78	1.0	вся
words@ag1995m	@ag1995m	1.0	1.29	команда
words@ag1995m	@ag1995m	1.29	1.71	Тутберидзе
words@ag1995m	@ag1995m	1.71	1.81	/
words@ag1995m	@ag1995m	1.81	2.01	которой
words@ag1995m	@ag1995m	2.01	2.32	сейчас
words@ag1995m	@ag1995m	2.32	2.76	восхищаются
words@ag1995m	@ag1995m	2.76	2.85	//
words@ag1995m	@ag1995m	2.87	2.97	я
words@ag1995m	@ag1995m	2.97	3.15	имею
words@ag1995m	@ag1995m	3.15	3.32	в
words@ag1995m	@ag1995m	3.32	3.54	виду
words@ag1995m	@ag1995m	3.54	3.605	девочек
words@ag1995m	@ag1995m	3.605	3.67	/
words@ag1995m	@ag1995m	3.67	3.725	да
words@ag1995m	@ag1995m	3.725	3.78	/
words@ag1995m	@ag1995m	3.78	3.87	ту
words@ag1995m	@ag1995m	3.87	3.97	же
words@ag1995m	@ag1995m	3.97	4.23	Трусову
words@ag1995m	@ag1995m	4.23	4.36	в
words@ag1995m	@ag1995m	4.36	4.78	первую
words@ag1995m	@ag1995m	4.78	5.29	очередь
words@ag1995m	@ag1995m	5.29	5.4	//
words@ag1995m	@ag1995m	5.43	6.23	наверняка
words@ag1995m	@ag1995m	6.23	6.34	/
words@ag1995m	@ag1995m	6.34	6.46	их
words@ag1995m	@ag1995m	6.46	6.74	ждёт
words@ag1995m	@ag1995m	6.74	7.15	примерно
words@ag1995m	@ag1995m	7.15	7.33	то
words@ag1995m	@ag1995m	7.33	7.49	же
words@ag1995m	@ag1995m	7.49	7.89	самое
words@ag1995m	@ag1995m	7.89	8.05	будущее
words@ag1995m	@ag1995m	8.05	8.136	/
words@ag1995m	@ag1995m	8.136	8.5	которое
words@ag1995m	@ag1995m	8.5	8.728	было
words@ag1995m	@ag1995m	8.728	8.84	у
words@ag1995m	@ag1995m	8.84	9.18	тебя
words@ag1995m	@ag1995m	9.18	9.32	//
words@ag1995m	@ag1995m	9.345	9.44	я
words@ag1995m	@ag1995m	9.44	9.65	имею
words@ag1995m	@ag1995m	9.65	9.72	в
words@ag1995m	@ag1995m	9.72	9.88	виду
words@ag1995m	@ag1995m	9.88	9.94	что
words@ag1995m	@ag1995m	9.94	10.0	/
words@ag1995m	@ag1995m	10.0	10.374	пубертатный
words@ag1995m	@ag1995m	10.374	10.602	период
words@ag1995m	@ag1995m	10.602	10.83	/
words@ag1995m	@ag1995m	10.83	11.09	и
words@ag1995m	@ag1995m	11.09	11.33	вся
words@ag1995m	@ag1995m	11.33	11.67	техника
words@ag1995m	@ag1995m	11.67	11.85	рушится
words@ag1995m	@ag1995m	11.85	12.03	//
words@ag1995m	@ag1995m	12.03	12.22	это
words@ag1995m	@ag1995m	12.22	12.34	же
words@ag1995m	@ag1995m	12.34	12.94	неизбежность
words@ag1995m	@ag1995m	12.94	13.15	?
words@ag1995m	@ag1995m	13.15	13.37	//
words@ag1995m	@ag1995m	53.83	53.99	а
words@ag1995m	@ag1995m	53.99	54.22	что
words@ag1995m	@ag1995m	54.22	54.38	ты
words@ag1995m	@ag1995m	54.38	54.83	чувствуешь
words@ag1995m	@ag1995m	54.83	54.95	в
words@ag1995m	@ag1995m	54.95	55.16	этот
words@ag1995m	@ag1995m	55.16	55.29	момент
words@ag1995m	@ag1995m	55.29	55.42	?
words@ag1995m	@ag1995m	55.42	55.55	//
words@ag1995m	@ag1995m	55.55	55.68	вот
words@ag1995m	@ag1995m	55.68	55.87	к...
words@ag1995m	@ag1995m	55.87	56.05	как
words@ag1995m	@ag1995m	56.05	56.52	происходит
words@ag1995m	@ag1995m	56.52	56.88	эта
words@ag1995m	@ag1995m	56.88	57.24	перестройка
words@ag1995m	@ag1995m	57.24	57.278	?
words@ag1995m	@ag1995m	57.278	57.316	//
words@ag1995m	@ag1995m	57.316	57.354	то
words@ag1995m	@ag1995m	57.354	57.632	есть
words@ag1995m	@ag1995m	57.632	57.86	ты
words@ag1995m	@ag1995m	57.86	58.02	прыгаешь
words@ag1995m	@ag1995m	58.02	58.18	/
words@ag1995m	@ag1995m	58.18	58.34	прыгаешь
words@ag1995m	@ag1995m	58.34	58.5	/
words@ag1995m	@ag1995m	58.5	58.66	что
words@ag1995m	@ag1995m	58.66	58.82	случается
words@ag1995m	@ag1995m	58.82	58.98	потом
words@ag1995m	@ag1995m	58.98	59.14	?
words@ag1995m	@ag1995m	59.14	59.3	//
words@ag1995m	@ag1995m	89.623	89.8	а
words@ag1995m	@ag1995m	89.8	90.09	при
words@ag1995m	@ag1995m	90.09	90.42	этом
words@ag1995m	@ag1995m	90.42	90.61	же
words@ag1995m	@ag1995m	90.61	90.88	вес
words@ag1995m	@ag1995m	90.88	91.47	бешеный
words@ag1995m	@ag1995m	91.47	91.8	прибавляется
words@ag1995m	@ag1995m	91.8	92.13	//
words@ag1995m	@ag1995m	127.545	127.66	а
words@ag1995m	@ag1995m	127.66	127.93	что
words@ag1995m	@ag1995m	127.93	128.015	/
words@ag1995m	@ag1995m	128.015	128.1	в
words@ag1995m	@ag1995m	128.1	128.305	голове
words@ag1995m	@ag1995m	128.305	128.51	происходит
words@ag1995m	@ag1995m	128.51	128.715	?
words@ag1995m	@ag1995m	128.715	128.92	//
words@ag1995m	@ag1995m	163.097	163.2	у
words@ag1995m	@ag1995m	163.2	163.42	тебя
words@ag1995m	@ag1995m	163.42	163.61	такой
words@ag1995m	@ag1995m	163.61	163.8	период
words@ag1995m	@ag1995m	163.8	163.99	дважды
words@ag1995m	@ag1995m	163.99	164.18	был
words@ag1995m	@ag1995m	164.18	164.37	//
words@ag1995m	@ag1995m	190.219	190.43	м
words@ag1995m	@ag1995m	190.43	190.626	почему
words@ag1995m	@ag1995m	190.626	190.822	?
words@ag1995m	@ag1995m	190.822	191.02	//
words@ag1995m	@ag1995m	222.689	222.86	но
words@ag1995m	@ag1995m	222.86	223.0	э
words@ag1995m	@ag1995m	223.0	223.24	при
words@ag1995m	@ag1995m	223.24	223.578	этом
words@ag1995m	@ag1995m	223.578	223.8	две
words@ag1995m	@ag1995m	223.8	224.158	трагедии
words@ag1995m	@ag1995m	224.158	224.375	/
words@ag1995m	@ag1995m	224.375	224.592	два
words@ag1995m	@ag1995m	224.592	224.809	таких
words@ag1995m	@ag1995m	224.809	225.028	удара
words@ag1995m	@ag1995m	225.028	225.24	по
words@ag1995m	@ag1995m	225.24	225.424	тебе
words@ag1995m	@ag1995m	225.424	225.609	//
words@ag1995m	@ag1995m	225.704	225.916	по
words@ag1995m	@ag1995m	225.916	226.128	сути
words@ag1995m	@ag1995m	226.128	226.34	ты
words@ag1995m	@ag1995m	226.34	226.552	могла
words@ag1995m	@ag1995m	226.552	226.764	бы
words@ag1995m	@ag1995m	226.764	226.976	участвовать
words@ag1995m	@ag1995m	226.976	227.188	на
words@ag1995m	@ag1995m	227.188	227.4	двух
words@ag1995m	@ag1995m	227.4	227.612	олимпиадах
words@ag1995m	@ag1995m	227.612	227.824	//
gesture@est1996f	@est1996f	19.02	20.11	правая рука от локтя поднимается прямо
gesture@est1996f	@est1996f	20.13	23.11	обе руки направлены уголком от говорящего, кисти попеременно двигаются вверх и вниз
gesture@est1996f	@est1996f	23.135	24.825	обе кисти совершают круговое движение в направлении от говорящего вверх
gesture@est1996f	@est1996f	25.09	27.93	руки разводятся в стороны не дальше ширины локтей
gesture@est1996f	@est1996f	27.96	29.42	правая полусогнутая кисть двигается от левой кисти по диагонали вверх
gesture@est1996f	@est1996f	29.45	31.58	правая кисть с ладонью, обращённой к говорящему, совершает круговые движения в направлении от говорящего
gesture@est1996f	@est1996f	31.6	32.23	обе кисти совершают круговое движение в направлении к говорящему
gesture@est1996f	@est1996f	32.25	33.95	кисти попеременно двигаются в направлении друг друга, сближаясь
gesture@est1996f	@est1996f	33.98	36.1	правая кисть, совершая круговые движения в направлении от говорящего, отводится по диагонали в сторону и опускается
gesture@est1996f	@est1996f	37.81	41.0	правая рука от локтя постепенно поднимается вверх с круговым движением кисти и опускается
gesture@est1996f	@est1996f	41.58	43.14	левая кисть поворачивается ладонью вверх и двигается в направлении от говорящего
gesture@est1996f	@est1996f	47.6	50.12	руки приподнимаются на уровень груди, кисти слегка раскрыты и двигаются в направлении от говорящего
gesture@est1996f	@est1996f	50.14	52.1	кисти ладонями вниз разводятся в стороны с движением вниз, затем поднимаются и опускаются
gesture@est1996f	@est1996f	52.14	53.06	левая кисть отводится в сторону ладонью вверх и опускается
gesture@est1996f	@est1996f	61.24	61.55	левая рука, согнутая в локте, опускается
gesture@est1996f	@est1996f	61.57	62.05	кисти, повёрнутые ладонями вверх, поворачиваются ладонями вниз и опускаются
gesture@est1996f	@est1996f	62.08	62.73	кисти приподнимаются и опускаются
gesture@est1996f	@est1996f	64.8	66.24	кисти приподнимаются с поворотом ладоней и опускаются
gesture@est1996f	@est1996f	71.61	74.29	правая кисть приподнята на уровень груди ладонью вверх и отведена в сторону, совершает круговые движения и опускается
gesture@est1996f	@est1996f	76.06	80.19	правая рука от локтя поднимается вверх к голове, дважды резко опускается к левой кисти, находящейся на уровне груди, снова поднимается к голове
gesture@est1996f	@est1996f	80.22	82.08	правая кисть у головы совершает круговые движения в направлении от говорящего
gesture@est1996f	@est1996f	82.1	83.38	правая кисть на уровне головы отводится в сторону и поворачивается ладонью вверх
gesture@est1996f	@est1996f	83.39	85.7	расслабленные кисти на уровне груди двигаются параллельно из стороны в сторону и опускаются
gesture@est1996f	@est1996f	86.725	88.965	кисти на уровне груди вращаются близко друг и другу и несимметрично по направлению к говорящему, во вращении поднимаются и затем опускаются
gesture@est1996f	@est1996f	95.8	96.24	левая рука от локтя поднимается на уровень головы, правая кисть слегка приподнимается
gesture@est1996f	@est1996f	96.265	97.175	левая кисть двигается по параболе в направлении от говорящего и опускается
gesture@est1996f	@est1996f	102.395	104.985	левая рука от локтя поднимается вверх до уровня головы и постепенно опускается с движениями кисти
gesture@est1996f	@est1996f	105.69	110.4	правая кисть приподнимается на уровень груди, отводится в сторону, совершает круговые движения по направлению к говорящему, возвращается в исходное положение
gesture@est1996f	@est1996f	111.98	113.06	левая кисть поворачивается ладонью вверх и возвращается в исходное положение
gesture@est1996f	@est1996f	118.84	121.61	правая рука от локтя поднимается к голове, кисть вращается у головы, рука возвращается в исходное положение
gesture@est1996f	@est1996f	126.0	127.58	кисти приподнимаются, несимметрично сближаются во вращении и опускаются
gesture@est1996f	@est1996f	134.935	135.875	левая рука с собранными пальцами от локтя поднимается к голове, через некоторое время опускается
gesture@est1996f	@est1996f	149.91	151.15	левая рука от локтя поднимается вверх, кисть на уровне головы и слегка отведена в сторону
gesture@est1996f	@est1996f	151.315	154.555	левая кисть приближается к лицу, дотрагивается до лица, возвращается в исходное положение с небольшими движениями
gesture@est1996f	@est1996f	154.59	157.37	левая кисть двигается по параболе вверх в направлении от говорящего
gesture@est1996f	@est1996f	157.38	158.85	левая кисть ладонью вверх в напряжённом состоянии делает короткое движение в направлении от говорящего
gesture@est1996f	@est1996f	158.9	161.32	кисти поднимаются к голове, несинхронно двигаются у головы вперёд-назад
gesture@est1996f	@est1996f	161.375	163.025	левая кисть касается носа
gesture@est1996f	@est1996f	170.83	172.18	правая рука от локтя поднимается к голове, кисть делает вращательное движение, рука опускается
gesture@est1996f	@est1996f	182.86	183.54	правая кисть поворачивается ладонью вверх и возвращается в исходное положение
gesture@est1996f	@est1996f	184.265	184.695	левая кисть приподнимается и опускается
gesture@est1996f	@est1996f	186.675	187.925	правая кисть слегка поворачивается в направлении к говорящему
gesture@est1996f	@est1996f	210.605	211.415	левая рука от локтя приподнимается на уровень груди
gesture@est1996f	@est1996f	211.445	212.595	правая кисть поднимается на уровень груди, пальцы обеих кистей собираются, большие пальцы трутся о другие пальцы
gesture@est1996f	@est1996f	212.625	214.885	слегка скруглённые расслабленные кисти разводятся в стороны
gesture@est1996f	@est1996f	214.91	216.32	левая кисть опускается, правая кисть делает круговые движения в направлении к говорящему
gesture@est1996f	@est1996f	219.855	221.385	правая кисть поднимается на уровень груди ладонью вверх и опускается
gesture@est1996f	@est1996f	232.885	234.165	правая рука от локтя поднимается на уровень груди
gesture@est1996f	@est1996f	234.19	237.8	правая кисть поворачивается ладонью к говорящему и возвращается в исходное положение
gesture@est1996f	@est1996f	240.91	241.82	левая кисть поднимается на уровень груди, делает движение с направлением ладони к говорящему и опускается
gesture@est1996f	@est1996f	245.17	246.53	правая рука от локтя к голове, кисть делает движения у головы, рука опускается
gesture@est1996f	@est1996f	248.835	250.775	правая кисть на уровне груди делает круговые движения в направлении от говорящего
gesture@est1996f	@est1996f	270.4	272.13	левая рука от локтя поднимается на уровень головы и опускается
gesture@est1996f	@est1996f	272.96	276.16	левая рука от локтя поднимается на уровень головы, кисть и указательный палец делают вращательные движения у головы, рука опускается
gesture@est1996f	@est1996f	277.92	283.18	правая рука от локтя поднимается на уровень груди, кисть делает вращательные движения в направлении от говорящего, рука опускается
gesture@est1996f	@est1996f	288.625	294.105	кисти поднимаются на уровень груди и разводятся в стороны, поднимаются к плечам и разводятся в стороны
gesture@est1996f	@est1996f	294.58	297.48	правая рука от локтя отводится в сторону ладонью вверх и возвращается в исходное положение
gesture@est1996f	@est1996f	298.41	301.14	руки от локтей поднимаются к голове, указательный палец правой руки касается головы
gesture@est1996f	@est1996f	301.295	303.885	правая рука с согнутыми безымянным пальцем и мизинцем делает короткие движения в направлении от говорящего и опускается
gesture@ag1995m	@ag1995m	4.08	4.92	правая рука с телефоном двигается от говорящего в сторону
gesture@ag1995m	@ag1995m	90.35	92.0	скруглённые кисти ладонями вверх приподнимаются на уровень пояса и опускаются
gesture@ag1995m	@ag1995m	127.975	129.665	правая рука поднимается на уровень шеи, кисть делает небольшое движение в направлении от говорящего, рука опускается
gesture@ag1995m	@ag1995m	163.52	165.51	кисти приподнимаются с ладонями, направленными друг на друга, соприкасаются и опускаются
gesture@ag1995m	@ag1995m	190.285	192.495	левая кисть приподнимается ладонью вверх и опускается на правую, делает поглаживающее движение вверх по руке
gesture@ag1995m	@ag1995m	224.055	225.565	руки, согнутые в локтях приподнимаются и резко немного опускаются
gesture@ag1995m	@ag1995m	225.625	228.625	руки соединяются, правая рука разгибает указательный палец левой
gestMeaning@est1996f	@est1996f	19.02	20.11	поддержка коммуникации
gestMeaning@est1996f	@est1996f	20.13	23.11	поддержка коммуникации
gestMeaning@est1996f	@est1996f	23.135	24.825	поддержка коммуникации
gestMeaning@est1996f	@est1996f	25.09	27.93	поддержка коммуникации
gestMeaning@est1996f	@est1996f	27.96	29.42	изобразительный жест: к сезону
gestMeaning@est1996f	@est1996f	29.45	31.58	изобразительный жест: опять
gestMeaning@est1996f	@est1996f	31.6	32.23	изобразительный жест: перестроишься
gestMeaning@est1996f	@est1996f	32.25	33.95	изобразительный жест: поймёшь
gestMeaning@est1996f	@est1996f	33.98	36.1	поддержка коммуникации
gestMeaning@est1996f	@est1996f	37.81	41.0	изобразительный жест: перестроение как бы в девушку
gestMeaning@est1996f	@est1996f	41.58	43.14	поддержка коммуникации
gestMeaning@est1996f	@est1996f	47.6	50.12	поддержка коммуникации
gestMeaning@est1996f	@est1996f	50.14	52.1	поддержка коммуникации
gestMeaning@est1996f	@est1996f	52.14	53.06	поддержка коммуникации
gestMeaning@est1996f	@est1996f	61.24	61.55	поддержка коммуникации
gestMeaning@est1996f	@est1996f	61.57	62.05	поддержка коммуникации
gestMeaning@est1996f	@est1996f	62.08	62.73	изобразительный жест: вот и всё
gestMeaning@est1996f	@est1996f	64.8	66.24	поддержка коммуникации
gestMeaning@est1996f	@est1996f	71.61	74.29	поддержка коммуникации
gestMeaning@est1996f	@est1996f	76.06	80.19	поддержка коммуникации: задание перечисления
gestMeaning@est1996f	@est1996f	80.22	82.08	изобразительный жест: загоняешь в голову
gestMeaning@est1996f	@est1996f	82.1	83.38	поддержка коммуникации
gestMeaning@est1996f	@est1996f	83.39	85.7	поддержка коммуникации: подчёркивание разграничения называемых действий
gestMeaning@est1996f	@est1996f	86.725	88.965	изобразительный жест: всё короче ломается
gestMeaning@est1996f	@est1996f	95.8	96.24	поддержка коммуникации
gestMeaning@est1996f	@est1996f	96.265	97.175	изобразительный жест: плавный
gestMeaning@est1996f	@est1996f	102.395	104.985	изобразительный жест: высота прыжка
gestMeaning@est1996f	@est1996f	105.69	110.4	поддержка коммуникации
gestMeaning@est1996f	@est1996f	111.98	113.06	поддержка коммуникации
gestMeaning@est1996f	@est1996f	118.84	121.61	изобразительный жест: перестройка как бы головы
gestMeaning@est1996f	@est1996f	126.0	127.58	изобразительный жест: процесс
gestMeaning@est1996f	@est1996f	134.935	135.875	поддержка коммуникации
gestMeaning@est1996f	@est1996f	149.91	151.15	поддержка коммуникации
gestMeaning@est1996f	@est1996f	151.315	154.555	жест внутреннего состояния: задуматься
gestMeaning@est1996f	@est1996f	154.59	157.37	поддержка коммуникации
gestMeaning@est1996f	@est1996f	157.38	158.85	поддержка коммуникации: выделение слова
gestMeaning@est1996f	@est1996f	158.9	161.32	жест внутреннего состояния: растерянность
gestMeaning@est1996f	@est1996f	161.375	163.025	жест внутреннего состояния: дистанцирование
gestMeaning@est1996f	@est1996f	170.83	172.18	изобразительный жест: с башкой
gestMeaning@est1996f	@est1996f	182.86	183.54	поддержка коммуникации
gestMeaning@est1996f	@est1996f	184.265	184.695	поддержка коммуникации
gestMeaning@est1996f	@est1996f	186.675	187.925	поддержка коммуникации
gestMeaning@est1996f	@est1996f	210.605	211.415	поддержка коммуникации
gestMeaning@est1996f	@est1996f	211.445	212.595	поддержка коммуникации: говорящий подбирает слова
gestMeaning@est1996f	@est1996f	212.625	214.885	поддержка коммуникации
gestMeaning@est1996f	@est1996f	214.91	216.32	поддержка коммуникации: подчёркивание длительности называемого действия
gestMeaning@est1996f	@est1996f	219.855	221.385	поддержка коммуникации
gestMeaning@est1996f	@est1996f	232.885	234.165	поддержка коммуникации
gestMeaning@est1996f	@est1996f	234.19	237.8	поддержка коммуникации: обозначение предшествования и следствия
gestMeaning@est1996f	@est1996f	240.91	241.82	изобразительный жест: потом
gestMeaning@est1996f	@est1996f	245.17	246.53	поддержка коммуникации: усиление сказанного
gestMeaning@est1996f	@est1996f	248.835	250.775	поддержка коммуникации
gestMeaning@est1996f	@est1996f	270.4	272.13	поддержка коммуникации
gestMeaning@est1996f	@est1996f	272.96	276.16	поддержка коммуникации: усиление сказанного
gestMeaning@est1996f	@est1996f	277.92	283.18	поддержка коммуникации: подчёркивание длительности называемых действий
